"","x"
"1284",947.191467285156
"1285",5038.33544921875
"1286",1123.53442382812
"1287",3590.39013671875
"1288",132.105987548828
"1289",980.701171875
"1290",1454.28662109375
"1291",2879.14599609375
"1292",1863.20581054688
"1293",1708.72473144531
"1294",2258.71215820312
"1295",18.5694694519043
"1296",1491.09155273438
"1297",1958.529296875
"1298",1420.26342773438
"1299",490.16845703125
"1300",2705.67358398438
"1301",1150.29162597656
"1302",554.072570800781
"1303",4193.78955078125
"1304",1864.7001953125
"1305",1434.02600097656
"1306",660.416198730469
"1307",874.224975585938
"1308",907.142517089844
"1309",4162.52734375
"1310",1781.16174316406
"1311",694.282897949219
"1312",4005.34448242188
"1313",2716.40454101562
"1314",769.227355957031
"1315",2860.33032226562
"1316",3120.07666015625
"1317",1269.47998046875
"1318",684.347900390625
"1319",2894.38061523438
"1320",2899.5400390625
"1321",2815.3759765625
"1322",1517.28356933594
"1323",1535.19384765625
"1324",3637.5341796875
"1325",2853.96484375
"1326",2888.31640625
"1327",714.696655273438
"1328",3449.2734375
"1329",3640.00268554688
"1330",361.606811523438
"1331",3842.3837890625
"1332",2722.65698242188
"1333",448.983642578125
"1334",3962.99072265625
"1335",2336.55346679688
"1336",714.37939453125
"1337",1693.41418457031
"1338",2936.99096679688
"1339",2543.94140625
"1340",334.261749267578
"1341",517.464538574219
"1342",1431.71215820312
"1343",831.376403808594
"1344",2342.0107421875
"1345",2313.79736328125
"1346",536.681335449219
"1347",1961.92114257812
"1348",2557.01538085938
"1349",565.482971191406
"1350",2264.1767578125
"1351",5971.875
"1352",3092.94360351562
"1353",3643.5283203125
"1354",1330.50732421875
"1355",1398.19616699219
"1356",2621.67065429688
"1357",1324.78002929688
"1358",3068.21923828125
"1359",3663.22631835938
"1360",2397.3623046875
"1361",3643.9755859375
"1362",646.259826660156
"1363",899.101867675781
"1364",427.741027832031
"1365",2246.7802734375
"1366",2234.30859375
"1367",3518.455078125
"1368",3992.30346679688
"1369",408.426208496094
"1370",890.857360839844
"1371",3056.65893554688
"1372",2923.85009765625
"1373",2465.73999023438
"1374",2193.1513671875
"1375",4075.51538085938
"1376",5567.7294921875
"1377",981.28662109375
"1378",673.029479980469
"1379",2048.93701171875
"1380",1950.60705566406
"1381",1219.42639160156
"1382",3410.6318359375
"1383",1828.0576171875
"1384",4144.3037109375
"1385",3709.927734375
"1386",140.766204833984
"1387",1637.3779296875
"1388",2722.52563476562
"1389",4745.9794921875
"1390",2826.10229492188
"1391",2698.68725585938
"1392",726.882446289062
"1393",2668.25854492188
"1394",2377.41528320312
"1395",603.215148925781
"1396",2361.15991210938
"1397",4233.66748046875
"1398",2785.939453125
"1399",1686.60070800781
"1400",837.339233398438
"1401",602.980163574219
"1402",357.481201171875
"1403",1649.39074707031
"1404",2298.75146484375
"1405",1753.02233886719
"1406",2158.51391601562
"1407",2034.61755371094
"1408",2411.9892578125
"1409",989.588684082031
"1410",1512.63427734375
"1411",5841.080078125
"1412",514.545288085938
"1413",2364.62377929688
"1414",2663.01171875
"1415",1655.60559082031
"1416",3647.93774414062
"1417",2847.17309570312
"1418",1880.50109863281
"1419",667.352966308594
"1420",2460.4697265625
"1421",2946.72290039062
"1422",940.122436523438
"1423",3202.66088867188
"1424",1539.39758300781
"1425",1886.52014160156
"1426",1266.3857421875
"1427",3127.28442382812
"1428",1109.56994628906
"1429",2684.4931640625
"1430",721.686828613281
"1431",1669.98962402344
"1432",2356.16723632812
"1433",988.842895507812
"1434",791.826538085938
"1435",3171.91870117188
"1436",442.516510009766
"1437",3807.888671875
"1438",3492.271484375
"1439",961.45361328125
"1440",833.015014648438
"1441",1653.8330078125
"1442",1898.08630371094
"1443",1476.68383789062
"1444",2352.15942382812
"1445",4080.57006835938
"1446",652.868347167969
"1447",2004.44250488281
"1448",3972.53173828125
"1449",1566.25024414062
"1450",2885.54272460938
"1451",2328.177734375
"1452",3915.40649414062
"1453",828.188842773438
"1454",5603.572265625
"1455",2310.3974609375
"1456",379.137969970703
"1457",2648.21508789062
"1458",3939.92944335938
"1459",1089.11975097656
"1460",1579.72387695312
"1461",3001.8935546875
"1462",3083.96166992188
"1463",4035.44506835938
"1464",2531.12670898438
"1465",659.899963378906
"1466",2730.28369140625
"1467",3406.2763671875
"1468",892.90087890625
"1469",1982.2490234375
"1470",1218.73461914062
"1471",3010.9140625
"1472",1542.3154296875
"1473",5165.50341796875
"1474",3430.51489257812
"1475",6398.12744140625
"1476",2024.76806640625
"1477",1894.40698242188
"1478",2591.9013671875
"1479",5376.12890625
"1480",6115.791015625
"1481",3443.263671875
"1482",1513.02038574219
"1483",2723.14428710938
"1484",3675.74389648438
"1485",1450.77270507812
"1486",971.182312011719
"1487",4085.681640625
"1488",500.749084472656
"1489",2463.83374023438
"1490",1860.28930664062
"1491",3792.01147460938
"1492",3148.56372070312
"1493",826.186462402344
"1494",786.727966308594
"1495",2.7746844291687
"1496",3021.02856445312
"1497",840.193237304688
"1498",692.201538085938
"1499",3573.84887695312
"1500",2378.7939453125
"1501",293.220062255859
"1502",1657.931640625
"1503",748.519958496094
"1504",5908.810546875
"1505",1901.72998046875
"1506",158.485458374023
"1507",2843.62744140625
"1508",1678.36779785156
"1509",2454.61962890625
"1510",3849.28369140625
"1511",303.165405273438
"1512",1869.63110351562
"1513",2290.92211914062
"1514",737.902404785156
"1515",2464.03076171875
"1516",2740.07641601562
"1517",26.2709217071533
"1518",297.281372070312
"1519",488.332427978516
"1520",1893.09582519531
"1521",1495.41394042969
"1522",734.807006835938
"1523",2793.89721679688
"1524",2892.19458007812
"1525",2859.16137695312
"1526",369.640869140625
"1527",1181.96606445312
"1528",1638.98168945312
"1529",672.968322753906
"1530",2234.66943359375
"1531",880.748657226562
"1532",721.352294921875
"1533",3123.3544921875
"1534",509.283935546875
"1535",3660.09301757812
"1536",2340.732421875
"1537",2625.22607421875
"1538",2085.44897460938
"1539",2153.23168945312
"1540",1717.25024414062
"1541",2523.84057617188
"1542",1674.16967773438
"1543",754.394348144531
"1544",1577.08483886719
"1545",424.145385742188
"1546",644.512756347656
"1547",3479.38232421875
"1548",209.802780151367
"1549",5029.4365234375
"1550",2540.55053710938
"1551",3058.1875
"1552",2038.31311035156
"1553",582.283020019531
"1554",2210.79956054688
"1555",2496.9716796875
"1556",2470.41259765625
"1557",2452.63842773438
"1558",1622.28051757812
"1559",900.874572753906
"1560",4079.39868164062
"1561",1849.14270019531
"1562",1064.36083984375
"1563",476.036254882812
"1564",1941.66186523438
"1565",410.860626220703
"1566",1484.56359863281
"1567",3834.68115234375
"1568",3111.06787109375
"1569",1271.9287109375
"1570",2523.1708984375
"1571",1300.55139160156
"1572",5254.42626953125
"1573",1080.39025878906
"1574",3122.3828125
"1575",605.086059570312
"1576",3739.86254882812
"1577",1956.10595703125
"1578",590.338195800781
"1579",1876.23071289062
"1580",769.277954101562
"1581",1689.87182617188
"1582",3656.76904296875
"1583",2954.45166015625
"1584",1986.36999511719
"1585",2065.15844726562
"1586",3370.1923828125
"1587",2775.93310546875
"1588",1709.27319335938
"1589",1095.47473144531
"1590",2555.31079101562
"1591",1666.99279785156
"1592",670.418212890625
"1593",3091.12817382812
"1594",470.089630126953
"1595",2030.45959472656
"1596",954.901062011719
"1597",3909.9912109375
"1598",3435.279296875
"1599",3116.73120117188
"1600",2430.4970703125
"1601",3056.88134765625
"1602",1263.92370605469
"1603",1275.63940429688
"1604",2474.78686523438
"1605",3016.95629882812
"1606",954.528198242188
"1607",6237.88525390625
"1608",2876.1357421875
"1609",2645.392578125
"1610",1267.37841796875
"1611",3202.8193359375
"1612",135.640335083008
"1613",2349.974609375
"1614",3855.2197265625
"1615",617.591613769531
"1616",2976.23315429688
"1617",57.5172996520996
"1618",1768.38623046875
"1619",2985.26196289062
"1620",1037.54943847656
"1621",2572.33813476562
"1622",3111.54833984375
"1623",3922.25708007812
"1624",1733.12646484375
"1625",2428.1640625
"1626",1355.47741699219
"1627",3626.0810546875
"1628",2734.7294921875
"1629",2803.09692382812
"1630",53.3787269592285
"1631",3151.3095703125
"1632",2931.14086914062
"1633",1400.98229980469
"1634",648.317199707031
"1635",3957.2431640625
"1636",1825.45227050781
"1637",4013.5859375
"1638",955.173706054688
"1639",4481.59423828125
"1640",2877.21557617188
"1641",3140.96362304688
"1642",3043.81396484375
"1643",831.633972167969
"1644",2963.58520507812
"1645",738.469360351562
"1646",3211.083984375
"1647",1588.57495117188
"1648",3649.23071289062
"1649",574.058776855469
"1650",2390.01782226562
"1651",1911.14697265625
"1652",358.904052734375
"1653",906.914916992188
"1654",3059.89038085938
"1655",3925.49682617188
"1656",865.625854492188
"1657",2051.73120117188
"1658",644.346923828125
"1659",1866.76977539062
"1660",1066.51977539062
"1661",2948.03515625
"1662",1625.82336425781
"1663",3998.1962890625
"1664",1706.64562988281
"1665",438.237396240234
"1666",2925.05810546875
"1667",3860.38720703125
"1668",1489.63195800781
"1669",4012.42626953125
"1670",1104.90808105469
"1671",3150.65356445312
"1672",3089.16943359375
"1673",1278.47082519531
"1674",1678.83935546875
"1675",958.794189453125
"1676",4167.298828125
"1677",338.194091796875
"1678",2420.20288085938
"1679",1540.35607910156
"1680",3390.33227539062
"1681",1959.74865722656
"1682",2697.54345703125
"1683",2691.14477539062
"1684",1343.30346679688
"1685",353.461029052734
"1686",3041.974609375
"1687",2846.943359375
"1688",2588.76123046875
"1689",1432.28369140625
"1690",832.312194824219
"1691",1584.88842773438
"1692",606.063598632812
"1693",1789.81591796875
"1694",2742.29321289062
"1695",1968.94555664062
"1696",645.56884765625
"1697",2445.0205078125
"1698",2513.4775390625
"1699",1817.03649902344
"1700",640.842346191406
"1701",4035.06909179688
"1702",1008.44787597656
"1703",1384.4775390625
"1704",1942.75231933594
"1705",1974.94946289062
"1706",1543.83679199219
"1707",4144.27734375
"1708",3069.05541992188
"1709",3713.25366210938
"1710",2487.44702148438
"1711",259.427673339844
"1712",1841.43981933594
"1713",3055.01928710938
"1714",1968.32336425781
"1715",3993.68334960938
"1716",2447.16186523438
"1717",4049.705078125
"1718",2159.501953125
"1719",471.590881347656
"1720",1242.17456054688
"1721",2801.0576171875
"1722",2376.7509765625
"1723",2526.78588867188
"1724",1826.45886230469
"1725",2902.734375
"1726",949.220764160156
"1727",5161.89892578125
"1728",3551.5703125
"1729",2261.1259765625
"1730",1882.77880859375
"1731",2948.15795898438
"1732",3528.53930664062
"1733",2536.42529296875
"1734",491.18212890625
"1735",1327.79956054688
"1736",2100.6533203125
"1737",1956.94384765625
"1738",1722.64270019531
"1739",670.638000488281
"1740",2407.5185546875
"1741",797.998779296875
"1742",450.823577880859
"1743",1903.41638183594
"1744",966.212036132812
"1745",222.213607788086
"1746",3083.04248046875
"1747",688.954345703125
"1748",2103.56567382812
"1749",2675.76000976562
"1750",2975.76733398438
"1751",3947.24243164062
"1752",1274.6201171875
"1753",3036.26904296875
"1754",3727.97021484375
"1755",2460.41381835938
"1756",654.797546386719
"1757",2993.71484375
"1758",3114.27416992188
"1759",752.522399902344
"1760",2449.52978515625
"1761",3477.3359375
"1762",3766.38403320312
"1763",2569.4775390625
"1764",2920.48999023438
"1765",1358.63989257812
"1766",2193.8544921875
"1767",3879.31323242188
"1768",1707.97973632812
"1769",2549.47338867188
"1770",4250.40966796875
"1771",2830.52807617188
"1772",3053.88647460938
"1773",2913.283203125
"1774",4085.7177734375
"1775",2779.94702148438
"1776",3158.76342773438
"1777",1629.70654296875
"1778",2814.63452148438
"1779",710.981140136719
"1780",5124.00439453125
"1781",864.556457519531
"1782",726.696228027344
"1783",1418.58605957031
"1784",80.6688537597656
"1785",2829.51416015625
"1786",451.688415527344
"1787",2294.30859375
"1788",1260.4765625
"1789",2109.97143554688
"1790",1997.96374511719
"1791",396.592864990234
"1792",2550.09765625
"1793",3688.07299804688
"1794",1856.81030273438
"1795",1234.37390136719
"1796",2386.73803710938
"1797",2710.06274414062
"1798",1505.43017578125
"1799",1824.52380371094
"1800",941.368713378906
"1801",1183.04455566406
"1802",6167.349609375
"1803",1562.56103515625
"1804",1306.58483886719
"1805",3566.71801757812
"1806",601.5244140625
"1807",2426.24731445312
"1808",544.846618652344
"1809",981.15771484375
"1810",3038.32983398438
"1811",2458.32641601562
"1812",2450.69116210938
"1813",135.892440795898
"1814",3524.44458007812
"1815",1516.38940429688
"1816",875.940551757812
"1817",871.643188476562
"1818",3036.40649414062
"1819",3014.66137695312
"1820",304.0537109375
"1821",2439.10229492188
"1822",1918.63818359375
"1823",3348.0322265625
"1824",166.589462280273
"1825",655.380859375
"1826",1535.04016113281
"1827",1381.76586914062
"1828",2864.39990234375
"1829",2980.94360351562
"1830",677.281005859375
"1831",752.624206542969
"1832",2351.58642578125
"1833",1095.58129882812
"1834",779.489929199219
"1835",3365.078125
"1836",1596.76696777344
"1837",275.773986816406
"1838",5824.423828125
"1839",2101.78833007812
"1840",2903.43579101562
"1841",3849.33740234375
"1842",2657.57543945312
"1843",2376.03149414062
"1844",2663.09326171875
"1845",1117.69104003906
"1846",1611.77783203125
"1847",2055.37036132812
"1848",1588.24426269531
"1849",1553.00952148438
"1850",2664.18408203125
"1851",3779.92993164062
"1852",2926.29907226562
"1853",616.203002929688
"1854",3935.66479492188
"1855",2064.10302734375
"1856",1414.05041503906
"1857",2699.91772460938
"1858",104.79663848877
"1859",3163.2275390625
"1860",2534.42944335938
"1861",1281.04333496094
"1862",3889.00390625
"1863",3021.62915039062
"1864",1516.19140625
"1865",4003.07983398438
"1866",1975.30932617188
"1867",1920.30725097656
"1868",1693.38696289062
"1869",762.376037597656
"1870",707.731384277344
"1871",1887.19995117188
"1872",2337.36303710938
"1873",108.792419433594
"1874",724.455322265625
"1875",2709.29663085938
"1876",1389.0556640625
"1877",5096.2861328125
"1878",3149.13696289062
"1879",1820.05078125
"1880",1903.30505371094
"1881",995.26806640625
"1882",2315.06201171875
"1883",1581.47082519531
"1884",2813.8671875
"1885",1415.19482421875
"1886",332.185913085938
"1887",2541.67578125
"1888",595.398620605469
"1889",3751.24975585938
"1890",642.144226074219
"1891",1058.28955078125
"1892",2755.302734375
"1893",1601.46997070312
"1894",1482.60107421875
"1895",312.476165771484
"1896",4134.072265625
"1897",1469.83325195312
"1898",3147.54345703125
"1899",1663.45104980469
"1900",3389.59423828125
"1901",3116.38256835938
"1902",951.609069824219
"1903",246.790786743164
"1904",3703.31518554688
"1905",2411.82421875
"1906",2671.82861328125
"1907",5536.4853515625
"1908",4126.6318359375
"1909",3208.19921875
"1910",2261.24658203125
"1911",2886.98046875
"1912",498.004730224609
"1913",3617.59155273438
"1914",1923.87524414062
"1915",3905.80297851562
"1916",436.059204101562
"1917",694.638977050781
"1918",3096.17431640625
"1919",1825.5712890625
"1920",172.983276367188
"1921",1902.21484375
"1922",1976.59545898438
"1923",2459.060546875
"1924",3678.46020507812
"1925",3402.76489257812
"1926",1670.00744628906
"1927",2112.09985351562
"1928",3879.68115234375
"1929",1156.67041015625
"1930",1885.08996582031
"1931",3974.15893554688
"1932",211.848068237305
"1933",3593.32104492188
"1934",1280.04138183594
"1935",5101.2412109375
"1936",2596.00903320312
"1937",2407.02612304688
"1938",2900.74682617188
"1939",1526.21826171875
"1940",693.074951171875
"1941",1543.416015625
"1942",1626.3310546875
"1943",1455.81726074219
"1944",1058.40075683594
"1945",926.738464355469
"1946",629.205078125
"1947",5541.05029296875
"1948",2981.64599609375
"1949",691.906982421875
"1950",672.524169921875
"1951",1228.39453125
"1952",2339.97998046875
"1953",4005.74389648438
"1954",855.605712890625
"1955",1880.38146972656
"1956",434.170349121094
"1957",2419.05737304688
"1958",2273.04223632812
"1959",634.26513671875
"1960",352.332702636719
"1961",3793.55151367188
"1962",1953.17907714844
"1963",1923.08825683594
"1964",2170.64208984375
"1965",3219.07348632812
"1966",726.045776367188
"1967",796.817993164062
"1968",2712.513671875
"1969",1736.69702148438
"1970",600.576416015625
"1971",285.574890136719
"1972",1863.57934570312
"1973",273.470336914062
"1974",480.802429199219
"1975",289.450347900391
"1976",781.73876953125
"1977",1238.08947753906
"1978",3489.36767578125
"1979",2387.42553710938
"1980",2558.79028320312
"1981",1437.58850097656
"1982",4760.98828125
"1983",1112.87194824219
"1984",1853.86669921875
"1985",945.073974609375
"1986",2335.91528320312
"1987",2845.22216796875
"1988",709.923217773438
"1989",4091.54760742188
"1990",708.964904785156
"1991",2657.57934570312
"1992",2207.0107421875
"1993",2886.01611328125
"1994",1796.86596679688
"1995",4888.99658203125
"1996",2499.53369140625
"1997",3901.560546875
"1998",701.036193847656
"1999",2066.24780273438
"2000",1894.16674804688
"2001",2085.79760742188
"2002",652.279846191406
"2003",798.816528320312
"2004",3027.77612304688
"2005",3203.81103515625
"2006",2861.97778320312
"2007",2363.29614257812
"2008",3096.74780273438
"2009",2340.75927734375
"2010",2781.34619140625
"2011",538.300842285156
"2012",3544.99267578125
"2013",473.6923828125
"2014",683.945678710938
"2015",2433.53833007812
"2016",2888.79809570312
"2017",735.104614257812
"2018",1676.59973144531
"2019",3802.45971679688
"2020",81.2254028320312
"2021",2474.75415039062
"2022",1793.12219238281
"2023",3093.40795898438
"2024",1878.96459960938
"2025",710.019897460938
"2026",2635.50634765625
"2027",2720.447265625
"2028",827.526000976562
"2029",5170.9951171875
"2030",3544.81958007812
"2031",1440.83666992188
"2032",1860.73742675781
"2033",4238.25
"2034",1615.79846191406
"2035",2154.65771484375
"2036",1882.36755371094
"2037",3282.20629882812
"2038",910.183532714844
"2039",809.038757324219
"2040",3248.23168945312
"2041",2530.73583984375
"2042",2534.29174804688
"2043",1704.06408691406
"2044",3666.92309570312
"2045",1939.80102539062
"2046",636.250610351562
"2047",2648.13891601562
"2048",2890.54614257812
"2049",2600.43603515625
"2050",1824.69348144531
"2051",2386.25317382812
"2052",1151.3232421875
"2053",754.445251464844
"2054",2658.81982421875
"2055",2740.22412109375
"2056",694.765563964844
"2057",991.67236328125
"2058",605.430358886719
"2059",2938.3271484375
"2060",997.949035644531
"2061",2438.42553710938
"2062",2786.88525390625
"2063",6102.63037109375
"2064",1040.99597167969
"2065",1823.76843261719
"2066",933.038940429688
"2067",724.867126464844
"2068",969.826599121094
"2069",1808.32482910156
"2070",3114.77954101562
"2071",2341.22265625
"2072",3318.06909179688
"2073",597.796752929688
"2074",2071.09838867188
"2075",1798.72473144531
"2076",615.380859375
"2077",792.37451171875
"2078",3561.50854492188
"2079",2849.13623046875
"2080",1514.85961914062
"2081",1747.19860839844
"2082",3949.93603515625
"2083",352.768249511719
"2084",544.437805175781
"2085",1671.41235351562
"2086",1930.3759765625
"2087",2578.89453125
"2088",688.614318847656
"2089",2780.97021484375
"2090",1260.228515625
"2091",3843.99609375
"2092",3873.40576171875
"2093",1796.07495117188
"2094",3116.244140625
"2095",731.927062988281
"2096",1328.02966308594
"2097",1892.81298828125
"2098",2345.58081054688
"2099",2130.11328125
"2100",2967.6474609375
"2101",1767.35974121094
"2102",2434.58911132812
"2103",1409.8037109375
"2104",2938.13989257812
"2105",3599.93627929688
"2106",2413.55932617188
"2107",600.578063964844
"2108",2830.12060546875
"2109",3032.28295898438
"2110",2887.10913085938
"2111",1566.95715332031
"2112",1999.87060546875
"2113",645.229553222656
"2114",3734.96240234375
"2115",782.226196289062
"2116",264.237548828125
"2117",2400.97900390625
"2118",941.869201660156
"2119",628.385498046875
"2120",2479.03637695312
"2121",3836.91845703125
"2122",2621.17016601562
"2123",5199.7294921875
"2124",5349.83349609375
"2125",2585.23364257812
"2126",656.26025390625
"2127",2956.6083984375
"2128",2094.76147460938
"2129",5456.58740234375
"2130",2554.78100585938
"2131",1485.94934082031
"2132",422.572052001953
"2133",1639.62194824219
"2134",2958.49487304688
"2135",1024.05908203125
"2136",361.583801269531
"2137",2750.11889648438
"2138",3995.8603515625
"2139",1129.18237304688
"2140",818.779846191406
"2141",4261.4736328125
"2142",4058.3544921875
"2143",3134.10815429688
"2144",2625.12109375
"2145",2502.97680664062
"2146",2359.64794921875
"2147",511.098846435547
"2148",3147.81127929688
"2149",3885.00903320312
"2150",3997.740234375
"2151",2345.97998046875
"2152",1769.54357910156
"2153",1571.74230957031
"2154",2876.04370117188
"2155",2828.30712890625
"2156",1021.75769042969
"2157",4597.08837890625
"2158",3013.80297851562
"2159",1949.83422851562
"2160",700.0986328125
"2161",2746.951171875
"2162",949.7216796875
"2163",503.113006591797
"2164",312.204040527344
"2165",1419.4150390625
"2166",2058.48901367188
"2167",1468.61633300781
"2168",24.2481956481934
"2169",938.046936035156
"2170",5940.59619140625
"2171",2499.25927734375
"2172",1776.462890625
"2173",2415.90283203125
"2174",2946.2890625
"2175",1569.72644042969
"2176",1297.7763671875
"2177",2644.76538085938
"2178",3286.74975585938
"2179",779.191162109375
"2180",38.105899810791
"2181",695.982604980469
"2182",3218.42065429688
"2183",3512.47875976562
"2184",4056.62231445312
"2185",1793.7109375
"2186",6216.06201171875
"2187",686.203735351562
"2188",5925.91796875
"2189",2767.1904296875
"2190",1615.04064941406
"2191",812.491760253906
"2192",3405.30444335938
"2193",4110.658203125
"2194",771.017822265625
"2195",1128.38098144531
"2196",2055.17822265625
"2197",1502.90356445312
"2198",3308.88745117188
"2199",3738.69140625
"2200",1856.43139648438
"2201",3857.6220703125
"2202",5382.4052734375
"2203",1966.57397460938
"2204",907.158142089844
"2205",4531.501953125
"2206",1130.98388671875
"2207",1464.34448242188
"2208",1866.45361328125
"2209",6243.4912109375
"2210",1823.53173828125
"2211",1891.45471191406
"2212",656.620788574219
"2213",37.8599052429199
"2214",841.713073730469
"2215",3620.564453125
"2216",1913.97155761719
"2217",1621.85290527344
"2218",3969.95385742188
"2219",2213.72192382812
"2220",3196.7265625
"2221",793.407165527344
"2222",5586.26318359375
"2223",505.563079833984
"2224",3593.91479492188
"2225",1748.49353027344
"2226",2343.66235351562
"2227",2321.56323242188
"2228",1447.75634765625
"2229",971.390747070312
"2230",1586.39392089844
"2231",248.39372253418
"2232",4049.51928710938
"2233",3856.607421875
"2234",875.122924804688
"2235",3384.91015625
"2236",642.581359863281
"2237",3621.06689453125
"2238",575.451354980469
"2239",4430.283203125
"2240",3997.640625
"2241",414.014099121094
"2242",2880.0185546875
"2243",1081.6162109375
"2244",951.325744628906
"2245",1854.79956054688
"2246",1286.26928710938
"2247",3033.92260742188
"2248",2525.30029296875
"2249",3979.98828125
"2250",3052.19970703125
"2251",259.692260742188
"2252",2714.6953125
"2253",2781.2822265625
"2254",2553.15454101562
"2255",562.506469726562
"2256",2810.1376953125
"2257",137.471771240234
"2258",2920.74096679688
"2259",1616.3173828125
"2260",3556.82983398438
"2261",964.834716796875
"2262",724.202087402344
"2263",3886.03344726562
"2264",2904.4951171875
"2265",2909.681640625
"2266",3776.7197265625
"2267",1532.8935546875
"2268",5537.98876953125
"2269",761.352844238281
"2270",1089.56640625
"2271",1424.25463867188
"2272",3075.66284179688
"2273",3889.11254882812
"2274",5234.93359375
"2275",878.574096679688
"2276",1339.9755859375
"2277",556.393798828125
"2278",1317.28918457031
"2279",3198.8271484375
"2280",2150.3359375
"2281",4478.5537109375
"2282",1397.36828613281
"2283",1412.63537597656
"2284",595.719665527344
"2285",2475.86181640625
"2286",1079.552734375
"2287",3938.77954101562
"2288",3440.55151367188
"2289",1978.56860351562
"2290",2832.9638671875
"2291",662.064453125
"2292",2665.51000976562
"2293",2026.23120117188
"2294",958.810791015625
"2295",1060.7080078125
"2296",359.825469970703
"2297",2645.99267578125
"2298",2719.80346679688
"2299",834.607116699219
"2300",2477.998046875
"2301",3136.71020507812
"2302",479.190521240234
"2303",491.155792236328
"2304",2337.21069335938
"2305",1985.61108398438
"2306",4195.775390625
"2307",612.727844238281
"2308",1819.18518066406
"2309",1589.76342773438
"2310",692.53369140625
"2311",785.987670898438
"2312",1584.44360351562
"2313",2544.06591796875
"2314",5647.31103515625
"2315",2404.00268554688
"2316",1707.23718261719
"2317",3630.58740234375
"2318",3246.720703125
"2319",2994.48413085938
"2320",3531.3251953125
"2321",3422.45434570312
"2322",1153.20239257812
"2323",2403.564453125
"2324",2931.34155273438
"2325",2024.09545898438
"2326",4533.21484375
"2327",2465.00268554688
"2328",1959.09545898438
"2329",1368.58068847656
"2330",3788.85034179688
"2331",1644.68518066406
"2332",942.393615722656
"2333",2037.74670410156
"2334",3136.00439453125
"2335",2376.14038085938
"2336",1950.3603515625
"2337",460.028991699219
"2338",2926.44873046875
"2339",3790.30786132812
"2340",934.766845703125
"2341",629.036743164062
"2342",1619.2666015625
"2343",786.258666992188
"2344",3918.05395507812
"2345",2379.11108398438
"2346",404.397369384766
"2347",2833.873046875
"2348",3669.75927734375
"2349",1209.51403808594
"2350",1037.29223632812
"2351",2456.11059570312
"2352",620.572937011719
"2353",1110.77502441406
"2354",3137.64282226562
"2355",2950.97265625
"2356",3174.16943359375
"2357",109.654792785645
"2358",1180.02490234375
"2359",1983.20104980469
"2360",4232.19580078125
"2361",3326.87915039062
"2362",3954.90112304688
"2363",630.193542480469
"2364",2691.52856445312
"2365",513.305236816406
"2366",478.4736328125
"2367",4122.41015625
"2368",4224.609375
"2369",1378.35668945312
"2370",2841.4580078125
"2371",2951.83447265625
"2372",743.403259277344
"2373",2915.49951171875
"2374",1993.35314941406
"2375",2317.85180664062
"2376",979.016906738281
"2377",1351.30969238281
"2378",1694.36535644531
"2379",1952.658203125
"2380",1586.00048828125
"2381",439.267211914062
"2382",936.776123046875
"2383",1978.53393554688
"2384",3779.09057617188
"2385",2113.16577148438
"2386",3090.99365234375
"2387",368.450439453125
"2388",2562.09887695312
"2389",1164.98449707031
"2390",1305.03381347656
"2391",697.778503417969
"2392",544.211853027344
"2393",4312.5625
"2394",319.420196533203
"2395",705.90673828125
"2396",674.914123535156
"2397",810.079895019531
"2398",1726.93286132812
"2399",1430.90148925781
"2400",3750.63256835938
"2401",3838.37548828125
"2402",2477.85107421875
"2403",1674.19201660156
"2404",1815.81298828125
"2405",446.572631835938
"2406",3445.150390625
"2407",3187.61328125
"2408",5047.75927734375
"2409",346.720336914062
"2410",661.489868164062
"2411",1505.84448242188
"2412",647.008056640625
"2413",505.141845703125
"2414",1885.0341796875
"2415",2627.591796875
"2416",3983.31616210938
"2417",2485.56225585938
"2418",2348.26708984375
"2419",1535.86022949219
"2420",2099.8115234375
"2421",459.954559326172
"2422",1962.47143554688
"2423",1909.32543945312
"2424",4639.64599609375
"2425",2754.74951171875
"2426",2478.63232421875
"2427",4211.57470703125
"2428",2569.61694335938
"2429",2169.17895507812
"2430",3239.12060546875
"2431",1030.76989746094
"2432",786.345642089844
"2433",3852.47387695312
"2434",295.08984375
"2435",2539.0673828125
"2436",3851.79760742188
"2437",2584.54711914062
"2438",2595.76245117188
"2439",1970.97033691406
"2440",2553.384765625
"2441",3539.31860351562
"2442",727.635925292969
"2443",4064.2724609375
"2444",3005.33911132812
"2445",2486.6669921875
"2446",2844.29907226562
"2447",2030.60705566406
"2448",3908.98168945312
"2449",2535.04614257812
"2450",2521.52197265625
"2451",3218.56372070312
"2452",3462.55859375
"2453",818.72509765625
"2454",1513.37915039062
"2455",1612.66015625
"2456",16.6834449768066
"2457",1885.28039550781
"2458",3440.57250976562
"2459",1324.76232910156
"2460",3858.880859375
"2461",1175.24731445312
"2462",1631.68139648438
"2463",2712.54956054688
"2464",3843.18408203125
"2465",3184.19995117188
"2466",1443.03564453125
"2467",1034.65881347656
"2468",2566.00122070312
"2469",1656.62927246094
"2470",913.220581054688
"2471",731.843017578125
"2472",2907.98608398438
"2473",445.316223144531
"2474",1924.85302734375
"2475",2727.46215820312
"2476",1237.43395996094
"2477",651.146789550781
"2478",1250.80053710938
"2479",4092.19775390625
"2480",348.655242919922
"2481",3185.26977539062
"2482",1464.40283203125
"2483",1830.15905761719
"2484",2228.50610351562
